日期	时间	模式	左前	右前	左后	右后	经度	纬度	速度	航向	差分	俯仰角	侧倾角	纵向加速度	实际转向角	转向角命令	转向角速度命令
20180902_23:51:11	1535903471.082498	1	7.200	7.256	7.200	7.256	117.403608	39.554404	7.296	102.820	4	-0.498	0.385	0.21266	-16.00000	0.000000	0.000000
20180902_23:51:11	1535903471.098098	1	7.200	7.256	7.200	7.256	117.403608	39.554404	7.296	102.820	4	-0.498	0.385	0.21266	-15.00000	0.000000	0.000000
20180902_23:51:11	1535903471.113698	1	7.200	7.256	7.200	7.256	117.403608	39.554404	7.296	102.820	4	-0.498	0.385	0.21266	-15.00000	0.000000	0.000000
20180902_23:51:11	1535903471.129298	1	7.256	7.312	7.200	7.256	117.403608	39.554404	7.296	102.820	4	-0.498	0.385	0.21266	-14.00000	0.000000	0.000000
20180902_23:51:11	1535903471.144898	1	7.256	7.312	7.200	7.256	117.403608	39.554406	7.360	102.893	4	-0.498	0.371	0.03234	-14.00000	0.000000	0.000000
20180902_23:51:11	1535903471.160498	1	7.256	7.312	7.256	7.312	117.403608	39.554406	7.360	102.893	4	-0.498	0.371	0.03234	-14.00000	0.000000	0.000000
20180902_23:51:11	1535903471.176098	1	7.256	7.312	7.256	7.312	117.403608	39.554406	7.360	102.893	4	-0.498	0.371	0.03234	-14.00000	0.000000	0.000000
20180902_23:51:11	1535903471.191698	1	7.256	7.312	7.256	7.369	117.403608	39.554406	7.360	102.893	4	-0.498	0.371	0.03234	-13.00000	0.000000	0.000000
20180902_23:51:11	1535903471.207298	1	7.256	7.312	7.256	7.369	117.403608	39.554406	7.408	102.946	4	-0.502	0.361	0.12348	-13.00000	0.000000	0.000000
20180902_23:51:11	1535903471.222898	1	7.312	7.369	7.312	7.369	117.403608	39.554406	7.408	102.946	4	-0.502	0.361	0.12348	-13.00000	0.000000	0.000000
20180902_23:51:11	1535903471.238498	1	7.312	7.369	7.312	7.369	117.403608	39.554406	7.408	102.946	4	-0.502	0.361	0.12348	-13.00000	0.000000	0.000000
20180902_23:51:11	1535903471.254098	1	7.369	7.425	7.312	7.369	117.403608	39.554406	7.408	102.946	4	-0.502	0.361	0.12348	-12.00000	0.000000	0.000000
20180902_23:51:11	1535903471.269698	1	7.369	7.425	7.312	7.369	117.403607	39.554408	7.456	102.995	4	-0.510	0.355	0.13230	-12.00000	0.000000	0.000000
20180902_23:51:11	1535903471.285298	1	7.369	7.425	7.369	7.425	117.403607	39.554408	7.456	102.995	4	-0.510	0.355	0.13230	-11.00000	0.000000	0.000000
20180902_23:51:11	1535903471.300898	1	7.369	7.425	7.369	7.425	117.403607	39.554408	7.456	102.995	4	-0.510	0.355	0.13230	-11.00000	0.000000	0.000000
20180902_23:51:11	1535903471.316498	1	7.369	7.425	7.369	7.425	117.403607	39.554408	7.456	102.995	4	-0.510	0.355	0.13230	-11.00000	0.000000	0.000000
20180902_23:51:11	1535903471.332098	1	7.369	7.425	7.369	7.425	117.403607	39.554409	7.505	103.040	4	-0.517	0.351	0.01274	-11.00000	0.000000	0.000000
20180902_23:51:11	1535903471.347698	1	7.369	7.425	7.369	7.425	117.403607	39.554409	7.505	103.040	4	-0.517	0.351	0.01274	-10.00000	0.000000	0.000000
20180902_23:51:11	1535903471.363298	1	7.369	7.425	7.369	7.425	117.403607	39.554409	7.505	103.040	4	-0.517	0.351	0.01274	-10.00000	0.000000	0.000000
20180902_23:51:11	1535903471.378898	1	7.425	7.538	7.425	7.481	117.403607	39.554409	7.505	103.040	4	-0.517	0.351	0.01274	-9.00000	0.000000	0.000000
20180902_23:51:11	1535903471.394498	1	7.425	7.538	7.425	7.481	117.403607	39.554410	7.547	103.082	4	-0.520	0.346	0.01372	-9.00000	0.000000	0.000000
20180902_23:51:11	1535903471.410098	1	7.481	7.538	7.425	7.538	117.403607	39.554410	7.547	103.082	4	-0.520	0.346	0.01372	-8.00000	0.000000	0.000000
20180902_23:51:11	1535903471.425698	1	7.481	7.538	7.425	7.538	117.403607	39.554410	7.547	103.082	4	-0.520	0.346	0.01372	-8.00000	0.000000	0.000000
20180902_23:51:11	1535903471.441298	1	7.538	7.538	7.481	7.538	117.403607	39.554410	7.547	103.082	4	-0.520	0.346	0.01372	-7.00000	0.000000	0.000000
20180902_23:51:11	1535903471.456898	1	7.538	7.538	7.481	7.538	117.403606	39.554411	7.589	103.118	4	-0.516	0.342	0.11956	-7.00000	0.000000	0.000000
20180902_23:51:11	1535903471.472498	1	7.538	7.538	7.481	7.538	117.403606	39.554411	7.589	103.118	4	-0.516	0.342	0.11956	-7.00000	0.000000	0.000000
20180902_23:51:11	1535903471.488098	1	7.538	7.538	7.481	7.538	117.403606	39.554411	7.589	103.118	4	-0.516	0.342	0.11956	-7.00000	0.000000	0.000000
20180902_23:51:11	1535903471.503698	1	7.538	7.594	7.538	7.594	117.403606	39.554411	7.589	103.118	4	-0.516	0.342	0.11956	-6.00000	0.000000	0.000000
20180902_23:51:11	1535903471.519298	1	7.538	7.594	7.538	7.594	117.403606	39.554412	7.630	103.151	4	-0.512	0.341	0.02450	-6.00000	0.000000	0.000000
20180902_23:51:11	1535903471.534898	1	7.538	7.594	7.538	7.594	117.403606	39.554412	7.630	103.151	4	-0.512	0.341	0.02450	-5.00000	0.000000	0.000000
20180902_23:51:11	1535903471.550498	1	7.538	7.594	7.538	7.594	117.403606	39.554412	7.630	103.151	4	-0.512	0.341	0.02450	-5.00000	0.000000	0.000000
20180902_23:51:11	1535903471.566098	1	7.594	7.594	7.538	7.594	117.403606	39.554412	7.630	103.151	4	-0.512	0.341	0.02450	-5.00000	0.000000	0.000000
20180902_23:51:11	1535903471.581698	1	7.594	7.594	7.538	7.594	117.403606	39.554413	7.671	103.180	4	-0.517	0.340	0.05684	-5.00000	0.000000	0.000000
20180902_23:51:11	1535903471.597298	1	7.594	7.594	7.594	7.594	117.403606	39.554413	7.671	103.180	4	-0.517	0.340	0.05684	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.612898	1	7.594	7.594	7.594	7.594	117.403606	39.554413	7.671	103.180	4	-0.517	0.340	0.05684	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.628498	1	7.650	7.650	7.594	7.650	117.403605	39.554414	7.709	103.206	4	-0.526	0.339	0.14896	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.644098	1	7.650	7.650	7.594	7.650	117.403605	39.554414	7.709	103.206	4	-0.526	0.339	0.14896	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.659698	1	7.650	7.650	7.594	7.650	117.403605	39.554414	7.709	103.206	4	-0.526	0.339	0.14896	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.675298	1	7.650	7.650	7.594	7.650	117.403605	39.554414	7.709	103.206	4	-0.526	0.339	0.14896	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.690898	1	7.706	7.706	7.706	7.706	117.403605	39.554414	7.709	103.206	4	-0.526	0.339	0.14896	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.706498	1	7.706	7.706	7.706	7.706	117.403605	39.554416	7.768	103.233	4	-0.533	0.334	0.05194	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.722098	1	7.706	7.706	7.706	7.706	117.403605	39.554416	7.768	103.233	4	-0.533	0.334	0.05194	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.737698	1	7.706	7.706	7.706	7.706	117.403605	39.554416	7.768	103.233	4	-0.533	0.334	0.05194	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.753298	1	7.763	7.706	7.706	7.706	117.403605	39.554417	7.802	103.250	4	-0.535	0.337	-0.01372	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.768898	1	7.763	7.706	7.706	7.706	117.403605	39.554417	7.802	103.250	4	-0.535	0.337	-0.01372	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.784498	1	7.763	7.763	7.706	7.706	117.403605	39.554417	7.802	103.250	4	-0.535	0.337	-0.01372	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.800098	1	7.763	7.763	7.706	7.706	117.403605	39.554417	7.802	103.250	4	-0.535	0.337	-0.01372	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.815698	1	7.819	7.763	7.763	7.763	117.403605	39.554417	7.802	103.250	4	-0.535	0.337	-0.01372	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.831298	1	7.819	7.763	7.763	7.763	117.403604	39.554418	7.844	103.261	4	-0.534	0.345	0.14896	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.846898	1	7.819	7.763	7.763	7.763	117.403604	39.554418	7.844	103.261	4	-0.534	0.345	0.14896	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.862498	1	7.819	7.763	7.763	7.763	117.403604	39.554418	7.844	103.261	4	-0.534	0.345	0.14896	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.878098	1	7.819	7.763	7.763	7.763	117.403604	39.554418	7.844	103.261	4	-0.534	0.345	0.14896	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.893698	1	7.875	7.819	7.763	7.819	117.403604	39.554419	7.878	103.270	4	-0.536	0.351	0.23814	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.909298	1	7.875	7.875	7.819	7.875	117.403604	39.554419	7.878	103.270	4	-0.536	0.351	0.23814	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.924898	1	7.875	7.875	7.819	7.875	117.403604	39.554419	7.878	103.270	4	-0.536	0.351	0.23814	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.940498	1	7.875	7.875	7.875	7.875	117.403604	39.554419	7.878	103.270	4	-0.536	0.351	0.23814	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.956098	1	7.875	7.875	7.875	7.875	117.403604	39.554420	7.936	103.289	4	-0.532	0.356	0.08624	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.971698	1	7.931	7.931	7.875	7.931	117.403604	39.554420	7.936	103.289	4	-0.532	0.356	0.08624	-4.00000	0.000000	0.000000
20180902_23:51:11	1535903471.987298	1	7.931	7.931	7.875	7.931	117.403604	39.554420	7.936	103.289	4	-0.532	0.356	0.08624	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.002898	1	7.931	7.931	7.875	7.931	117.403604	39.554420	7.936	103.289	4	-0.532	0.356	0.08624	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.018498	1	7.931	7.931	7.875	7.931	117.403603	39.554422	7.979	103.311	4	-0.531	0.360	0.19698	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.034098	1	7.931	7.987	7.931	7.931	117.403603	39.554422	7.979	103.311	4	-0.531	0.360	0.19698	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.049698	1	7.931	7.987	7.931	7.931	117.403603	39.554422	7.979	103.311	4	-0.531	0.360	0.19698	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.065298	1	7.931	7.987	7.931	7.931	117.403603	39.554422	7.979	103.311	4	-0.531	0.360	0.19698	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.080898	1	7.931	7.987	7.931	7.931	117.403603	39.554423	8.019	103.332	4	-0.532	0.360	0.17836	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.096498	1	7.931	7.987	7.931	7.931	117.403603	39.554423	8.019	103.332	4	-0.532	0.360	0.17836	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.112098	1	7.931	7.987	7.931	7.931	117.403603	39.554423	8.019	103.332	4	-0.532	0.360	0.17836	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.127698	1	7.987	7.987	7.987	7.987	117.403603	39.554423	8.019	103.332	4	-0.532	0.360	0.17836	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.143298	1	7.987	7.987	7.987	7.987	117.403603	39.554424	8.054	103.351	4	-0.529	0.359	0.18032	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.158898	1	7.987	8.044	7.987	7.987	117.403603	39.554424	8.054	103.351	4	-0.529	0.359	0.18032	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.174498	1	7.987	8.044	7.987	7.987	117.403603	39.554424	8.054	103.351	4	-0.529	0.359	0.18032	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.190098	1	8.044	8.044	8.044	7.987	117.403603	39.554424	8.054	103.351	4	-0.529	0.359	0.18032	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.205698	1	8.044	8.044	8.044	7.987	117.403602	39.554426	8.117	103.370	4	-0.521	0.364	0.00490	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.221298	1	8.044	8.044	8.044	7.987	117.403602	39.554426	8.117	103.370	4	-0.521	0.364	0.00490	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.236898	1	8.100	8.100	8.044	8.044	117.403602	39.554426	8.117	103.370	4	-0.521	0.364	0.00490	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.252498	1	8.100	8.044	8.044	8.100	117.403602	39.554426	8.143	103.379	4	-0.517	0.359	0.18522	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.268098	1	8.100	8.044	8.044	8.100	117.403602	39.554426	8.143	103.379	4	-0.517	0.359	0.18522	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.283698	1	8.100	8.100	8.100	8.100	117.403602	39.554426	8.143	103.379	4	-0.517	0.359	0.18522	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.299298	1	8.100	8.100	8.100	8.100	117.403602	39.554426	8.143	103.379	4	-0.517	0.359	0.18522	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.314898	1	8.100	8.100	8.100	8.100	117.403602	39.554426	8.143	103.379	4	-0.517	0.359	0.18522	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.330498	1	8.100	8.100	8.100	8.100	117.403601	39.554428	8.208	103.400	4	-0.532	0.343	0.04998	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.346098	1	8.156	8.156	8.100	8.156	117.403601	39.554428	8.208	103.400	4	-0.532	0.343	0.04998	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.361698	1	8.156	8.156	8.100	8.156	117.403601	39.554428	8.208	103.400	4	-0.532	0.343	0.04998	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.377298	1	8.156	8.156	8.156	8.156	117.403601	39.554428	8.208	103.400	4	-0.532	0.343	0.04998	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.392898	1	8.156	8.156	8.156	8.156	117.403601	39.554429	8.256	103.418	4	-0.545	0.340	0.09408	-4.00000	0.000000	0.000000
20180902_23:51:12	1535903472.408498	1	8.156	8.156	8.156	8.156	117.403601	39.554429	8.256	103.418	4	-0.545	0.340	0.09408	-3.00000	0.000000	0.000000
20180902_23:51:12	1535903472.424098	1	8.156	8.156	8.156	8.156	117.403601	39.554429	8.256	103.418	4	-0.545	0.340	0.09408	-3.00000	0.000000	0.000000
20180902_23:51:12	1535903472.439698	1	8.213	8.269	8.156	8.269	117.403601	39.554429	8.256	103.418	4	-0.545	0.340	0.09408	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.455298	1	8.213	8.269	8.156	8.269	117.403601	39.554430	8.305	103.436	4	-0.552	0.347	0.21854	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.470898	1	8.213	8.269	8.213	8.269	117.403601	39.554430	8.305	103.436	4	-0.552	0.347	0.21854	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.486498	1	8.213	8.269	8.213	8.269	117.403601	39.554430	8.305	103.436	4	-0.552	0.347	0.21854	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.502098	1	8.269	8.269	8.269	8.325	117.403601	39.554430	8.305	103.436	4	-0.552	0.347	0.21854	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.517698	1	8.269	8.269	8.269	8.325	117.403600	39.554431	8.360	103.452	4	-0.547	0.347	0.14210	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.533298	1	8.325	8.269	8.269	8.325	117.403600	39.554431	8.360	103.452	4	-0.547	0.347	0.14210	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.548898	1	8.325	8.269	8.269	8.325	117.403600	39.554431	8.360	103.452	4	-0.547	0.347	0.14210	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.564498	1	8.325	8.381	8.325	8.325	117.403600	39.554431	8.360	103.452	4	-0.547	0.347	0.14210	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.580098	1	8.325	8.381	8.325	8.325	117.403600	39.554433	8.410	103.464	4	-0.540	0.341	0.04606	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.595698	1	8.325	8.325	8.325	8.381	117.403600	39.554433	8.410	103.464	4	-0.540	0.341	0.04606	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.611298	1	8.325	8.325	8.325	8.381	117.403600	39.554433	8.410	103.464	4	-0.540	0.341	0.04606	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.626898	1	8.438	8.438	8.325	8.381	117.403600	39.554433	8.410	103.464	4	-0.540	0.341	0.04606	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.642498	1	8.438	8.438	8.325	8.381	117.403599	39.554434	8.463	103.473	4	-0.540	0.337	-0.02058	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.658098	1	8.438	8.438	8.381	8.381	117.403599	39.554434	8.463	103.473	4	-0.540	0.337	-0.02058	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.673698	1	8.438	8.438	8.381	8.381	117.403599	39.554434	8.463	103.473	4	-0.540	0.337	-0.02058	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.689298	1	8.494	8.438	8.438	8.438	117.403599	39.554434	8.463	103.473	4	-0.540	0.337	-0.02058	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.704898	1	8.494	8.438	8.438	8.438	117.403599	39.554436	8.529	103.488	4	-0.542	0.347	0.18522	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.720498	1	8.494	8.438	8.438	8.438	117.403599	39.554436	8.529	103.488	4	-0.542	0.347	0.18522	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.736098	1	8.494	8.438	8.438	8.438	117.403599	39.554436	8.529	103.488	4	-0.542	0.347	0.18522	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.751698	1	8.494	8.494	8.494	8.438	117.403599	39.554436	8.529	103.488	4	-0.542	0.347	0.18522	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.767298	1	8.494	8.494	8.494	8.438	117.403599	39.554437	8.582	103.501	4	-0.546	0.351	0.14700	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.782898	1	8.494	8.494	8.494	8.494	117.403599	39.554437	8.582	103.501	4	-0.546	0.351	0.14700	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.798498	1	8.494	8.494	8.494	8.494	117.403599	39.554437	8.582	103.501	4	-0.546	0.351	0.14700	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.814098	1	8.550	8.550	8.494	8.494	117.403598	39.554438	8.632	103.517	4	-0.556	0.351	0.04312	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.829698	1	8.550	8.550	8.494	8.494	117.403598	39.554438	8.632	103.517	4	-0.556	0.351	0.04312	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.845298	1	8.606	8.550	8.550	8.550	117.403598	39.554438	8.632	103.517	4	-0.556	0.351	0.04312	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.860898	1	8.606	8.550	8.550	8.550	117.403598	39.554438	8.632	103.517	4	-0.556	0.351	0.04312	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.876498	1	8.606	8.550	8.550	8.550	117.403598	39.554439	8.651	103.521	4	-0.560	0.352	0.23226	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.892098	1	8.606	8.606	8.550	8.606	117.403598	39.554439	8.651	103.521	4	-0.560	0.352	0.23226	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.907698	1	8.662	8.662	8.606	8.606	117.403598	39.554439	8.651	103.521	4	-0.560	0.352	0.23226	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.923298	1	8.662	8.662	8.606	8.606	117.403598	39.554439	8.651	103.521	4	-0.560	0.352	0.23226	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.938898	1	8.719	8.662	8.606	8.662	117.403598	39.554440	8.711	103.534	4	-0.567	0.356	0.29008	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.954498	1	8.719	8.662	8.606	8.662	117.403598	39.554440	8.711	103.534	4	-0.567	0.356	0.29008	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.970098	1	8.719	8.719	8.662	8.662	117.403598	39.554440	8.711	103.534	4	-0.567	0.356	0.29008	-2.00000	0.000000	0.000000
20180902_23:51:12	1535903472.985698	1	8.719	8.719	8.662	8.662	117.403598	39.554440	8.711	103.534	4	-0.567	0.356	0.29008	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.001298	1	8.719	8.719	8.719	8.719	117.403598	39.554440	8.711	103.534	4	-0.567	0.356	0.29008	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.016898	1	8.719	8.719	8.719	8.719	117.403597	39.554442	8.778	103.548	4	-0.570	0.353	0.13328	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.032498	1	8.719	8.775	8.719	8.719	117.403597	39.554442	8.778	103.548	4	-0.570	0.353	0.13328	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.048098	1	8.719	8.775	8.719	8.719	117.403597	39.554442	8.778	103.548	4	-0.570	0.353	0.13328	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.063698	1	8.775	8.775	8.719	8.719	117.403597	39.554442	8.778	103.548	4	-0.570	0.353	0.13328	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.079298	1	8.775	8.775	8.719	8.719	117.403597	39.554443	8.823	103.561	4	-0.573	0.355	-0.08330	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.094898	1	8.775	8.775	8.719	8.719	117.403597	39.554443	8.823	103.561	4	-0.573	0.355	-0.08330	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.110498	1	8.775	8.775	8.719	8.719	117.403597	39.554443	8.823	103.561	4	-0.573	0.355	-0.08330	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.126098	1	8.775	8.831	8.775	8.775	117.403597	39.554443	8.823	103.561	4	-0.573	0.355	-0.08330	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.141698	1	8.775	8.831	8.775	8.775	117.403596	39.554445	8.857	103.575	4	-0.574	0.353	0.05586	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.157298	1	8.831	8.831	8.775	8.775	117.403596	39.554445	8.857	103.575	4	-0.574	0.353	0.05586	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.172898	1	8.831	8.831	8.775	8.775	117.403596	39.554445	8.857	103.575	4	-0.574	0.353	0.05586	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.188498	1	8.831	8.831	8.831	8.831	117.403596	39.554445	8.857	103.575	4	-0.574	0.353	0.05586	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.204098	1	8.831	8.831	8.831	8.831	117.403596	39.554446	8.914	103.592	4	-0.562	0.348	0.05488	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.219698	1	8.888	8.831	8.831	8.831	117.403596	39.554446	8.914	103.592	4	-0.562	0.348	0.05488	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.235298	1	8.888	8.831	8.831	8.831	117.403596	39.554446	8.914	103.592	4	-0.562	0.348	0.05488	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.250898	1	8.888	8.831	8.888	8.831	117.403596	39.554446	8.914	103.592	4	-0.562	0.348	0.05488	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.266498	1	8.888	8.831	8.888	8.831	117.403595	39.554448	8.962	103.604	4	-0.560	0.338	-0.01176	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.282098	1	8.888	8.888	8.888	8.888	117.403595	39.554448	8.962	103.604	4	-0.560	0.338	-0.01176	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.297698	1	8.888	8.888	8.888	8.888	117.403595	39.554448	8.962	103.604	4	-0.560	0.338	-0.01176	-2.00000	0.000000	0.000000
20180902_23:51:13	1535903473.313298	1	8.888	8.888	8.888	8.944	117.403595	39.554448	8.962	103.604	4	-0.560	0.338	0.13720	-2.00000	0.000000	0.000000
